user_id,artist_id,artist_name,long_rank,medium_rank,short_rank,appears_long_term,appears_medium_term,appears_short_term,churned_artist,rank_change_long_to_medium,historical_best_rank,historical_avg_rank,historical_presence_count,is_long_only,is_medium_only,is_present_in_both_historical_windows,long_rank_score,medium_rank_score,historical_affinity_score
19c73ab40cc6,2x7PC78TmgqpEIjaGAZ0Oz,Trueno,16,20,3,1,1,1,0,4,16,18.0,2,0,0,1,0.7,0.62,0.6599999999999999
19c73ab40cc6,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,17,25,999,1,1,0,1,8,17,21.0,2,0,0,1,0.68,0.52,0.6000000000000001
19c73ab40cc6,5TYxZTjIPqKM8K8NuP9woO,C. Tangana,18,19,2,1,1,1,0,1,18,18.5,2,0,0,1,0.66,0.64,0.65
19c73ab40cc6,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,19,999,999,1,0,0,1,999,19,19.0,1,1,0,0,0.64,0.0,0.64
19c73ab40cc6,0GM7qgcRCORpGnfcN2tCiB,Tainy,20,23,9,1,1,1,0,3,20,21.5,2,0,0,1,0.62,0.56,0.5900000000000001
19c73ab40cc6,6jJ0s89eD6GaHleKKya26X,Katy Perry,21,35,999,1,1,0,1,14,21,28.0,2,0,0,1,0.6,0.32,0.45999999999999996
19c73ab40cc6,2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,22,40,999,1,1,0,1,18,22,31.0,2,0,0,1,0.58,0.22,0.39999999999999997
19c73ab40cc6,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,23,32,999,1,1,0,1,9,23,27.5,2,0,0,1,0.56,0.38,0.47000000000000003
19c73ab40cc6,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,24,11,999,1,1,0,1,-13,11,17.5,2,0,0,1,0.54,0.8,0.67
19c73ab40cc6,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,25,999,999,1,0,0,1,999,25,25.0,1,1,0,0,0.52,0.0,0.52
19c73ab40cc6,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",26,14,18,1,1,1,0,-12,14,20.0,2,0,0,1,0.5,0.74,0.62
19c73ab40cc6,19HM5j0ULGSmEoRcrSe5x3,Milo j,27,999,999,1,0,0,1,999,27,27.0,1,1,0,0,0.48,0.0,0.48
19c73ab40cc6,04gDigrS5kc9YWfZHwBETP,Maroon 5,28,16,999,1,1,0,1,-12,16,22.0,2,0,0,1,0.46,0.7,0.58
19c73ab40cc6,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,29,22,999,1,1,0,1,-7,22,25.5,2,0,0,1,0.44,0.58,0.51
19c73ab40cc6,7tYKF4w9nC0nq9CsPZTHyP,SZA,30,13,20,1,1,1,0,-17,13,21.5,2,0,0,1,0.42,0.76,0.59
19c73ab40cc6,5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,31,999,999,1,0,0,1,999,31,31.0,1,1,0,0,0.4,0.0,0.4
19c73ab40cc6,6KImCVD70vtIoJWnq6nGn3,Harry Styles,32,30,30,1,1,1,0,-2,30,31.0,2,0,0,1,0.38,0.42,0.4
19c73ab40cc6,2CpLIMBoE2ZzyY3ZBCRZ7j,BUNT.,33,29,27,1,1,1,0,-4,29,31.0,2,0,0,1,0.36,0.44,0.4
19c73ab40cc6,5HUVDs80ZZCRRB9grwWzZc,Jaze,34,999,999,1,0,0,1,999,34,34.0,1,1,0,0,0.34,0.0,0.34
19c73ab40cc6,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,35,26,999,1,1,0,1,-9,26,30.5,2,0,0,1,0.32,0.5,0.41000000000000003
19c73ab40cc6,6TIYQ3jFPwQSRmorSezPxX,mgk,36,999,999,1,0,0,1,999,36,36.0,1,1,0,0,0.3,0.0,0.3
19c73ab40cc6,6I8TDGeUmmLom8auKPzMdX,CA7RIEL & Paco Amoroso,37,999,999,1,0,0,1,999,37,37.0,1,1,0,0,0.28,0.0,0.28
19c73ab40cc6,0TnOYISbd1XYRBk9myaseg,Pitbull,38,49,999,1,1,0,1,11,38,43.5,2,0,0,1,0.26,0.04,0.15
19c73ab40cc6,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,39,43,999,1,1,0,1,4,39,41.0,2,0,0,1,0.24,0.16,0.2
19c73ab40cc6,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,40,47,999,1,1,0,1,7,40,43.5,2,0,0,1,0.22,0.08,0.15
19c73ab40cc6,0Q8NcsJwoCbZOHHW63su5S,Mora,41,45,14,1,1,1,0,4,41,43.0,2,0,0,1,0.2,0.12,0.16
19c73ab40cc6,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,42,12,12,1,1,1,0,-30,12,27.0,2,0,0,1,0.18,0.78,0.48
19c73ab40cc6,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,43,31,999,1,1,0,1,-12,31,37.0,2,0,0,1,0.16,0.4,0.28
19c73ab40cc6,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,44,999,999,1,0,0,1,999,44,44.0,1,1,0,0,0.14,0.0,0.14
19c73ab40cc6,536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,45,999,999,1,0,0,1,999,45,45.0,1,1,0,0,0.12,0.0,0.12
19c73ab40cc6,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,46,999,999,1,0,0,1,999,46,46.0,1,1,0,0,0.1,0.0,0.1
19c73ab40cc6,23fqKkggKUBHNkbKtXEls4,Kygo,47,999,999,1,0,0,1,999,47,47.0,1,1,0,0,0.08,0.0,0.08
19c73ab40cc6,3tAICgiSR5PfYY4B8qsoAU,Andrés Calamaro,48,999,999,1,0,0,1,999,48,48.0,1,1,0,0,0.06,0.0,0.06
19c73ab40cc6,14lvrkdaXxggonwjKZpePM,Chano,49,999,999,1,0,0,1,999,49,49.0,1,1,0,0,0.04,0.0,0.04
19c73ab40cc6,4dpARuHxo51G3z768sgnrY,Adele,50,999,999,1,0,0,1,999,50,50.0,1,1,0,0,0.02,0.0,0.02
19c73ab40cc6,00x1fYSGhdqScXBRpSj3DW,Olivia Dean,999,15,24,0,1,1,0,999,15,15.0,1,0,1,0,0.0,0.72,0.72
19c73ab40cc6,4OWNoqgNhNECnLCLcNf9JX,Leleco,999,17,999,0,1,0,1,999,17,17.0,1,0,1,0,0.0,0.68,0.68
19c73ab40cc6,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,999,21,17,0,1,1,0,999,21,21.0,1,0,1,0,0.0,0.6,0.6
